customer_id,churn_probability,risk_level,segment_name,key_risk_factors,recommendation_category,recommendation,priority,reason,hypothetical_intervention_impact
CUST-04459,0.6739,High Risk,High-Value Long-Term Power Users,Flexible Month-to-Month Contract; No Tech Support Service; No Online Security Protection,Contract Review,Offer contract migration incentives (e.g. 10% monthly discount or bonus streaming features for upgrading to a 1-Year or 2-Year contract).,High,High predicted risk (67.4%) driven by short-term contract commitment and lack of support add-ons. Belongs to 'High-Value Long-Term Power Users' segment (high lifetime financial value).,Scenario analysis estimates upgrading to a 1-Year contract reduces estimated churn risk by ~27 percentage points.
CUST-03148,0.6735,High Risk,High-Spend At-Risk Onboarders,Flexible Month-to-Month Contract; No Tech Support Service; High Monthly Bill ($101.75),Contract Review,Offer contract migration incentives (e.g. 10% monthly discount or bonus streaming features for upgrading to a 1-Year or 2-Year contract).,High,High predicted risk (67.3%) driven by short-term contract commitment and lack of support add-ons. Belongs to 'High-Spend At-Risk Onboarders' segment (46.4% segment churn rate).,Scenario analysis estimates upgrading to a 1-Year contract reduces estimated churn risk by ~27 percentage points.
CUST-01628,0.6733,High Risk,High-Spend At-Risk Onboarders,Flexible Month-to-Month Contract; Short Tenure (<= 12 months); No Tech Support Service,Contract Review,Offer contract migration incentives (e.g. 10% monthly discount or bonus streaming features for upgrading to a 1-Year or 2-Year contract).,High,High predicted risk (67.3%) driven by short-term contract commitment and lack of support add-ons. Belongs to 'High-Spend At-Risk Onboarders' segment (46.4% segment churn rate).,Scenario analysis estimates upgrading to a 1-Year contract reduces estimated churn risk by ~27 percentage points.
CUST-06962,0.6733,High Risk,High-Spend At-Risk Onboarders,Flexible Month-to-Month Contract; No Tech Support Service; No Online Security Protection,Contract Review,Offer contract migration incentives (e.g. 10% monthly discount or bonus streaming features for upgrading to a 1-Year or 2-Year contract).,High,High predicted risk (67.3%) driven by short-term contract commitment and lack of support add-ons. Belongs to 'High-Spend At-Risk Onboarders' segment (46.4% segment churn rate).,Scenario analysis estimates upgrading to a 1-Year contract reduces estimated churn risk by ~27 percentage points.
CUST-05352,0.6733,High Risk,High-Spend At-Risk Onboarders,Short Tenure (<= 12 months); No Tech Support Service; No Online Security Protection,Plan & Price Review,Conduct account pricing review; suggest optimized plan tier package or temporary 6-month promotional bill credit.,High,Customer bill is high ($95.50/mo) relative to their brief account tenure (12 mos). Belongs to 'High-Spend At-Risk Onboarders' segment (46.4% segment churn rate).,Scenario analysis estimates a $15-$20 bill discount reduces estimated churn probability by ~8 to 12 percentage points.
CUST-01292,0.6731,High Risk,High-Spend At-Risk Onboarders,Flexible Month-to-Month Contract; Short Tenure (<= 12 months); No Tech Support Service,Contract Review,Offer contract migration incentives (e.g. 10% monthly discount or bonus streaming features for upgrading to a 1-Year or 2-Year contract).,High,High predicted risk (67.3%) driven by short-term contract commitment and lack of support add-ons. Belongs to 'High-Spend At-Risk Onboarders' segment (46.4% segment churn rate).,Scenario analysis estimates upgrading to a 1-Year contract reduces estimated churn risk by ~27 percentage points.
CUST-04785,0.6729,High Risk,New Low-Spend Basic Customers,Flexible Month-to-Month Contract; Short Tenure (<= 12 months),Contract Review,Offer contract migration incentives (e.g. 10% monthly discount or bonus streaming features for upgrading to a 1-Year or 2-Year contract).,High,High predicted risk (67.3%) driven by short-term contract commitment and lack of support add-ons.,Scenario analysis estimates upgrading to a 1-Year contract reduces estimated churn risk by ~27 percentage points.
CUST-02173,0.6728,High Risk,New Low-Spend Basic Customers,Flexible Month-to-Month Contract; Short Tenure (<= 12 months); No Tech Support Service,Contract Review,Offer contract migration incentives (e.g. 10% monthly discount or bonus streaming features for upgrading to a 1-Year or 2-Year contract).,High,High predicted risk (67.3%) driven by short-term contract commitment and lack of support add-ons.,Scenario analysis estimates upgrading to a 1-Year contract reduces estimated churn risk by ~27 percentage points.
CUST-03869,0.6728,High Risk,High-Spend At-Risk Onboarders,Flexible Month-to-Month Contract; No Tech Support Service; No Online Security Protection,Contract Review,Offer contract migration incentives (e.g. 10% monthly discount or bonus streaming features for upgrading to a 1-Year or 2-Year contract).,High,High predicted risk (67.3%) driven by short-term contract commitment and lack of support add-ons. Belongs to 'High-Spend At-Risk Onboarders' segment (46.4% segment churn rate).,Scenario analysis estimates upgrading to a 1-Year contract reduces estimated churn risk by ~27 percentage points.
CUST-05913,0.6723,High Risk,High-Value Long-Term Power Users,Flexible Month-to-Month Contract; No Tech Support Service; No Online Security Protection,Contract Review,Offer contract migration incentives (e.g. 10% monthly discount or bonus streaming features for upgrading to a 1-Year or 2-Year contract).,High,High predicted risk (67.2%) driven by short-term contract commitment and lack of support add-ons. Belongs to 'High-Value Long-Term Power Users' segment (high lifetime financial value).,Scenario analysis estimates upgrading to a 1-Year contract reduces estimated churn risk by ~27 percentage points.
CUST-05869,0.6721,High Risk,New Low-Spend Basic Customers,Flexible Month-to-Month Contract; Short Tenure (<= 12 months); No Tech Support Service,Contract Review,Offer contract migration incentives (e.g. 10% monthly discount or bonus streaming features for upgrading to a 1-Year or 2-Year contract).,High,High predicted risk (67.2%) driven by short-term contract commitment and lack of support add-ons.,Scenario analysis estimates upgrading to a 1-Year contract reduces estimated churn risk by ~27 percentage points.
CUST-06394,0.6719,High Risk,High-Spend At-Risk Onboarders,Flexible Month-to-Month Contract; No Tech Support Service; High Monthly Bill ($92.40),Contract Review,Offer contract migration incentives (e.g. 10% monthly discount or bonus streaming features for upgrading to a 1-Year or 2-Year contract).,High,High predicted risk (67.2%) driven by short-term contract commitment and lack of support add-ons. Belongs to 'High-Spend At-Risk Onboarders' segment (46.4% segment churn rate).,Scenario analysis estimates upgrading to a 1-Year contract reduces estimated churn risk by ~27 percentage points.
CUST-02283,0.6719,High Risk,High-Value Long-Term Power Users,Flexible Month-to-Month Contract; No Tech Support Service; No Online Security Protection,Contract Review,Offer contract migration incentives (e.g. 10% monthly discount or bonus streaming features for upgrading to a 1-Year or 2-Year contract).,High,High predicted risk (67.2%) driven by short-term contract commitment and lack of support add-ons. Belongs to 'High-Value Long-Term Power Users' segment (high lifetime financial value).,Scenario analysis estimates upgrading to a 1-Year contract reduces estimated churn risk by ~27 percentage points.
CUST-03703,0.6718,High Risk,High-Spend At-Risk Onboarders,Flexible Month-to-Month Contract; No Tech Support Service; High Monthly Bill ($79.15),Contract Review,Offer contract migration incentives (e.g. 10% monthly discount or bonus streaming features for upgrading to a 1-Year or 2-Year contract).,High,High predicted risk (67.2%) driven by short-term contract commitment and lack of support add-ons. Belongs to 'High-Spend At-Risk Onboarders' segment (46.4% segment churn rate).,Scenario analysis estimates upgrading to a 1-Year contract reduces estimated churn risk by ~27 percentage points.
CUST-02306,0.6717,High Risk,High-Value Long-Term Power Users,Flexible Month-to-Month Contract; No Tech Support Service; No Online Security Protection,Contract Review,Offer contract migration incentives (e.g. 10% monthly discount or bonus streaming features for upgrading to a 1-Year or 2-Year contract).,High,High predicted risk (67.2%) driven by short-term contract commitment and lack of support add-ons. Belongs to 'High-Value Long-Term Power Users' segment (high lifetime financial value).,Scenario analysis estimates upgrading to a 1-Year contract reduces estimated churn risk by ~27 percentage points.
CUST-04489,0.6716,High Risk,High-Spend At-Risk Onboarders,Flexible Month-to-Month Contract; No Tech Support Service; High Monthly Bill ($74.15),Contract Review,Offer contract migration incentives (e.g. 10% monthly discount or bonus streaming features for upgrading to a 1-Year or 2-Year contract).,High,High predicted risk (67.2%) driven by short-term contract commitment and lack of support add-ons. Belongs to 'High-Spend At-Risk Onboarders' segment (46.4% segment churn rate).,Scenario analysis estimates upgrading to a 1-Year contract reduces estimated churn risk by ~27 percentage points.
CUST-03663,0.6715,High Risk,New Low-Spend Basic Customers,Flexible Month-to-Month Contract; Short Tenure (<= 12 months); No Tech Support Service,Contract Review,Offer contract migration incentives (e.g. 10% monthly discount or bonus streaming features for upgrading to a 1-Year or 2-Year contract).,High,High predicted risk (67.2%) driven by short-term contract commitment and lack of support add-ons.,Scenario analysis estimates upgrading to a 1-Year contract reduces estimated churn risk by ~27 percentage points.
CUST-01038,0.6713,High Risk,New Low-Spend Basic Customers,Flexible Month-to-Month Contract; No Tech Support Service; No Online Security Protection,Contract Review,Offer contract migration incentives (e.g. 10% monthly discount or bonus streaming features for upgrading to a 1-Year or 2-Year contract).,High,High predicted risk (67.1%) driven by short-term contract commitment and lack of support add-ons.,Scenario analysis estimates upgrading to a 1-Year contract reduces estimated churn risk by ~27 percentage points.
CUST-03453,0.6712,High Risk,New Low-Spend Basic Customers,Flexible Month-to-Month Contract; Short Tenure (<= 12 months); No Tech Support Service,Contract Review,Offer contract migration incentives (e.g. 10% monthly discount or bonus streaming features for upgrading to a 1-Year or 2-Year contract).,High,High predicted risk (67.1%) driven by short-term contract commitment and lack of support add-ons.,Scenario analysis estimates upgrading to a 1-Year contract reduces estimated churn risk by ~27 percentage points.
